ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.openmrs.util.OpenmrsClassScanner;1;3;4;0;1;0;0;0;0;3;8;21;5;0;4;1;3;2;0;1;0;0;1;1;0;0;15;1;2;3;
org.openmrs.customdatatype.InvalidCustomValueException;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;2;0;1;1;0;0;7;0;0;0;
org.openmrs.obs.handler.AbstractHandler;87;1;2;0;0;0;1;0;0;1;4;30;3;0;6;0;6;1;0;0;2;0;4;0;0;0;17;0;0;1;
org.openmrs.DrugIngredient;47;0;0;0;0;0;0;0;0;0;0;10;5;0;11;0;11;0;0;0;0;0;5;2;0;0;0;2;0;0;
org.openmrs.reporting.data.CohortDefinition;72;0;0;0;0;0;0;0;0;0;0;4;5;0;5;0;5;0;0;0;0;0;2;0;0;0;4;0;0;0;
org.openmrs.validator.VisitTypeValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.notification.Message;2;0;2;0;0;0;0;0;0;0;2;43;11;0;27;0;27;0;0;0;33;0;6;6;0;0;10;0;0;1;
org.openmrs.obs.handler.TextHandler;87;4;5;0;0;0;1;0;0;4;10;31;1;0;3;0;3;0;0;0;1;0;2;0;0;0;13;2;1;4;
org.openmrs.validator.FieldValidator;3;0;5;0;0;0;0;0;0;0;5;12;1;0;2;0;2;0;0;0;0;0;3;3;0;0;8;1;0;1;
org.openmrs.propertyeditor.ConceptAnswersEditor;2;0;19;2;9;0;0;0;0;0;30;65;2;0;5;3;2;0;0;0;3;0;2;2;1;0;13;0;2;6;
org.openmrs.api.BlankIdentifierException;60;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;5;0;0;0;3;0;3;2;0;0;38;0;0;0;
org.openmrs.util.DatabaseUtil;2;2;11;1;1;0;1;0;0;2;16;49;2;0;4;0;4;4;0;0;6;1;3;3;1;0;13;2;3;7;
org.openmrs.validator.ConceptSourceValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;1;0;1;
org.openmrs.logic.op.Last;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.report.EvaluationContext;71;2;21;0;2;0;2;0;0;2;27;94;8;0;22;0;22;1;0;0;10;0;14;5;2;0;20;3;4;10;
org.openmrs.validator.OrderValidator;89;0;12;0;0;0;0;0;0;0;12;36;1;0;6;4;2;0;0;0;0;0;11;7;0;0;11;0;3;2;
org.openmrs.migration.MigrationHelper;5;1;26;3;7;0;0;0;0;2;38;116;3;0;8;1;7;7;1;0;5;2;6;6;3;0;46;12;6;4;
org.openmrs.report.db.hibernate.HibernateReportDAO;8;0;0;0;0;0;0;0;0;0;0;5;2;0;5;0;5;0;0;0;0;0;4;2;0;0;10;0;0;0;
org.openmrs.report.RenderingMode;3;0;0;0;0;0;0;0;0;0;0;15;4;0;11;0;11;0;0;0;4;0;5;2;0;0;0;0;0;0;
org.openmrs.Order;87;0;18;0;0;0;0;0;0;0;18;147;22;0;64;0;62;0;0;0;4;0;26;12;0;0;7;2;0;1;
org.openmrs.ProgramWorkflow;66;0;10;0;6;0;0;0;0;0;16;52;5;0;26;0;26;0;1;0;2;1;16;5;1;0;8;0;6;2;
org.openmrs.api.handler.ConceptReferenceTermSaveHandler;47;0;1;0;1;0;0;0;0;0;2;3;0;0;1;0;1;0;0;0;1;0;3;1;0;0;6;0;1;2;
org.openmrs.VisitAttribute;87;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;0;0;3;2;0;0;2;0;0;0;
org.openmrs.validator.PrivilegeValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.reporting.ObsPatientFilter;73;0;27;0;0;0;0;0;0;0;27;92;11;0;26;0;26;0;0;0;0;0;11;7;0;0;12;0;5;4;
org.openmrs.api.handler.BaseRetireHandler;48;0;3;0;0;0;0;0;0;0;3;7;0;0;1;0;1;0;0;0;1;0;3;1;0;0;5;0;1;2;
org.openmrs.logic.result.ImmutableResultException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.openmrs.notification.MessageException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.util.ClassLoaderFileOpener;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;1;1;0;0;5;0;0;0;
org.openmrs.util.HttpUrl;0;0;2;0;0;0;0;0;0;0;2;7;1;0;3;0;3;0;0;0;1;0;0;0;0;0;4;2;1;2;
org.openmrs.validator.ConceptNameTagValidator;3;0;3;0;0;0;0;0;0;0;3;7;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;1;1;3;
org.openmrs.util.HandlerUtil;6;0;18;1;1;0;0;0;0;0;20;53;4;0;9;0;9;4;1;1;0;0;11;9;7;0;14;4;4;5;
org.openmrs.reporting.DrugOrderPatientFilterValidator;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;3;3;0;0;2;0;0;0;
org.openmrs.propertyeditor.VisitTypeEditor;0;1;3;0;0;0;0;0;0;1;4;10;1;0;3;0;3;0;0;0;1;0;0;0;0;0;8;1;1;3;
org.openmrs.Patient;59;0;24;0;13;0;0;0;0;0;37;84;3;0;23;0;23;0;0;0;1;0;13;7;2;0;8;2;8;4;
org.openmrs.api.handler.PersonSaveHandler;47;0;8;0;3;0;0;0;0;0;11;21;0;0;1;0;1;0;0;0;1;0;3;1;0;0;10;1;4;2;
org.openmrs.VisitAttributeType;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;2;2;0;0;2;0;0;0;
org.openmrs.util.MemoryAppender;1;0;1;1;0;0;0;0;0;0;2;11;2;0;8;0;7;0;0;0;0;1;1;1;0;0;7;0;0;1;
org.openmrs.api.impl.DatatypeServiceImpl;7;2;13;0;5;0;0;0;0;2;20;50;4;0;13;3;10;0;0;0;3;0;8;4;3;0;16;2;5;4;
org.openmrs.util.MetadataComparator;2;0;1;0;0;0;0;0;0;0;1;3;0;0;2;0;2;0;0;0;0;0;3;1;0;0;3;0;0;1;
org.openmrs.api.handler.PersonUnvoidHandler;47;0;2;0;0;0;0;0;0;0;2;6;0;0;1;0;1;0;0;0;1;0;3;1;0;0;5;0;1;2;
org.openmrs.api.db.hibernate.HibernateUserDAO;50;1;28;1;3;0;0;0;0;1;33;144;2;0;35;2;33;0;0;0;29;5;25;11;3;0;28;3;3;3;
org.openmrs.obs.handler.BinaryDataHandler;87;4;4;0;0;0;0;0;0;4;8;27;1;0;3;0;3;0;0;0;1;0;2;0;0;0;11;2;1;3;
org.openmrs.scheduler.TaskDefinition;49;0;0;0;0;0;0;0;0;0;0;35;11;0;29;0;29;0;0;0;8;0;10;8;1;0;7;0;0;0;
org.openmrs.report.ReportSchema;5;0;3;0;1;0;0;0;0;0;4;23;5;0;17;0;17;0;0;0;2;0;6;4;2;0;8;0;1;2;
org.openmrs.logic.op.Not;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.util.OpenmrsConstants;0;1;2;0;1;0;0;0;0;1;4;188;337;0;14;3;11;14;0;0;1;0;0;0;0;0;24;0;0;1;
org.openmrs.util.databasechange.MigrateDrugOrderUnitsToCodedDoseUnitsChangeset;5;2;5;0;1;0;0;0;0;3;9;33;0;0;7;2;5;0;0;0;0;0;7;7;1;0;17;4;1;3;
org.openmrs.api.ProgramNameDuplicatedException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;20;0;0;0;
org.openmrs.ConceptStopWord;2;0;1;0;0;0;0;0;0;0;1;13;4;0;12;0;12;0;0;0;3;0;4;4;0;0;4;0;0;1;
org.openmrs.arden.ArdenClause;49;0;0;0;0;0;0;0;0;0;0;45;5;0;26;0;26;0;0;0;6;8;3;0;0;0;11;0;0;0;
org.openmrs.propertyeditor.ConceptAnswerEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.api.FormsLockedException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;14;0;0;0;
org.openmrs.logic.op.LessThanEquals;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.logic.op.Or;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.scheduler.tasks.SendEmailTask;0;1;1;0;0;0;0;0;0;0;1;7;1;0;2;0;2;0;0;0;0;0;0;0;0;0;3;0;0;1;
org.openmrs.api.handler.PatientDataUnvoidHandler;59;0;5;0;2;0;0;0;0;0;7;9;0;0;1;0;1;0;0;0;1;0;3;1;0;0;12;0;1;4;
org.openmrs.reporting.CohortHistoryCompositionFilter;81;0;10;2;2;0;0;0;0;0;14;44;4;0;13;2;11;0;0;0;1;0;8;3;2;0;9;1;4;4;
org.openmrs.Form;57;0;8;1;1;0;0;0;0;0;10;46;7;0;26;0;26;0;0;0;4;0;9;6;1;0;7;4;1;5;
org.openmrs.api.db.hibernate.HibernatePersonDAO;52;1;31;5;4;0;0;0;0;1;41;167;2;0;43;0;43;2;0;0;15;3;39;18;0;0;28;0;6;4;
org.openmrs.api.handler.VoidSaveHandler;48;0;3;0;0;0;0;0;0;0;3;8;0;0;1;0;1;0;0;0;1;0;3;1;0;0;9;0;1;2;
org.openmrs.util.databasechange.AddConceptMapTypesChangeset;3;8;15;2;2;0;0;0;0;10;29;87;5;0;9;2;7;0;0;0;3;0;5;5;0;0;19;3;6;5;
org.openmrs.api.db.hibernate.ImmutableOrderInterceptor;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.propertyeditor.LocationTagEditor;0;1;2;0;0;0;0;0;0;1;3;9;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.reporting.DateColumnClassifier;3;0;1;0;0;0;0;0;0;0;1;6;3;0;2;0;2;0;0;0;2;0;2;0;0;0;3;0;0;1;
org.openmrs.validator.AlertValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;1;0;7;0;0;1;
org.openmrs.logic.op.Count;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.arden.Action;0;0;0;0;0;0;0;0;0;0;0;5;2;0;5;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;
org.openmrs.report.RowPerProgramEnrollmentDataSetDefinition;2;0;0;0;0;0;0;0;0;0;0;22;4;0;10;0;10;0;0;0;1;0;2;1;1;0;12;0;0;0;
org.openmrs.api.handler.VisitUnvoidHandler;87;0;1;0;1;0;0;0;0;0;2;3;0;0;1;0;1;0;0;0;1;0;3;1;0;0;8;0;1;2;
org.openmrs.reporting.report.ReportElementDefinition;78;0;0;0;0;0;0;0;0;0;0;4;3;0;4;0;4;0;0;0;0;0;2;0;0;0;4;0;0;0;
org.openmrs.api.db.hibernate.HibernateLocationDAO;10;0;15;0;2;0;0;0;0;0;17;69;1;0;26;1;25;0;0;0;10;4;17;10;3;0;19;0;1;3;
org.openmrs.propertyeditor.PrivilegeEditor;0;1;4;0;0;0;0;0;0;1;5;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;2;1;3;
org.openmrs.collection.CollectionPart;3;0;2;0;0;0;0;0;0;0;2;13;4;0;6;0;6;0;0;0;0;0;5;5;1;0;2;0;0;1;
org.openmrs.propertyeditor.PatientEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;2;0;2;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.arden.DefaultArdenDataSource;61;0;1;0;0;0;0;0;0;0;1;6;1;0;3;2;1;0;0;0;0;1;6;0;0;0;8;0;0;1;
org.openmrs.arden.LogicAssignment;1;1;0;0;0;0;0;0;0;1;1;10;2;0;6;0;6;0;0;0;4;0;1;1;0;0;1;0;0;1;
org.openmrs.propertyeditor.OrderEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;2;0;2;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.api.ConceptInUseException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;11;0;0;0;
org.openmrs.TestOrder;50;0;0;0;0;0;0;0;0;0;0;33;6;0;16;0;14;0;0;0;1;0;6;1;0;0;0;0;0;0;
org.openmrs.propertyeditor.UserEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.api.db.hibernate.AttributeMatcherPredicate;2;0;1;0;2;0;0;0;0;0;3;6;1;0;2;0;2;0;0;0;0;0;2;2;1;0;30;0;1;3;
org.openmrs.util.OpenmrsDateFormat;2;0;3;0;0;0;0;0;0;0;3;8;1;0;2;0;2;0;0;0;1;0;2;2;0;0;6;2;1;2;
org.openmrs.customdatatype.datatype.LongFreeTextDatatype;0;0;1;0;0;0;0;0;0;0;1;8;0;0;6;0;6;0;0;0;7;0;0;0;0;0;5;2;0;1;
org.openmrs.hl7.HL7InQueue;4;0;0;0;0;0;0;0;0;0;0;15;4;0;11;0;11;0;0;0;1;0;5;3;0;0;1;0;0;0;
org.openmrs.api.db.hibernate.HibernateOpenmrsMetadataDAO;2;0;3;0;0;0;0;0;0;0;3;13;0;0;4;0;4;0;0;0;0;3;3;3;1;0;6;0;0;1;
org.openmrs.arden.ArdenBaseParser;3;115;222;0;0;47;0;1177;98;115;1561;4923;74;0;194;73;118;73;0;0;0;2;5;5;0;0;28;229;172;13;
org.openmrs.logic.op.Contains;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.reporting.TableRow;1;0;0;0;0;0;0;0;0;0;0;4;1;0;3;0;3;0;0;0;1;0;1;1;0;0;2;0;0;0;
org.openmrs.api.handler.PatientSaveHandler;59;0;2;0;1;0;0;0;0;0;3;4;0;0;1;0;1;0;0;0;1;0;3;1;0;0;6;0;1;3;
org.openmrs.propertyeditor.ProgramEditor;0;1;5;0;0;0;0;0;0;1;6;16;1;0;3;0;3;0;0;0;1;0;0;0;0;0;8;1;1;3;
org.openmrs.util.databasechange.SourceMySqldiffFile;5;3;8;0;1;0;2;0;0;4;15;62;5;0;8;2;6;0;0;0;2;0;6;6;0;1;25;5;2;2;
org.openmrs.logic.rule.RuleParameterInfo;2;0;0;0;0;0;0;0;0;0;0;11;3;0;9;0;9;0;0;0;0;3;6;6;0;0;0;0;0;0;
org.openmrs.ConceptMap;47;0;2;0;0;0;0;0;0;0;2;22;4;0;18;0;18;0;0;0;2;0;8;3;0;0;7;0;0;1;
org.openmrs.logic.op.Distinct;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.db.hibernate.HibernateDatatypeDAO;3;0;0;0;0;0;0;0;0;0;0;7;1;0;6;1;5;0;0;0;1;0;4;2;0;0;5;0;0;0;
org.openmrs.api.db.SerializedObject;2;0;0;0;0;0;0;0;0;0;0;11;5;0;12;0;12;0;0;0;3;0;2;2;1;0;101;0;0;0;
org.openmrs.patient.impl.VerhoeffIdentifierValidator;1;0;3;4;0;0;0;0;0;0;7;30;9;0;8;2;5;0;0;0;3;2;1;1;0;1;1;3;1;2;
org.openmrs.api.handler.BaseUnretireHandler;48;0;2;0;0;0;0;0;0;0;2;6;0;0;1;0;1;0;0;0;1;0;3;1;0;0;5;0;1;2;
org.openmrs.hl7.HL7InError;4;0;1;0;0;0;0;0;0;0;1;13;4;0;10;0;10;0;0;0;2;0;3;2;0;0;1;1;0;1;
org.openmrs.propertyeditor.CohortEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;6;1;1;3;
org.openmrs.reporting.AbstractReportObject;47;0;0;0;0;0;0;0;0;0;0;19;5;0;16;0;16;1;0;0;9;0;12;9;0;0;3;0;0;0;
org.openmrs.api.db.hibernate.HibernateVisitDAO;94;0;13;0;0;0;0;0;0;0;13;55;1;0;21;1;20;0;0;0;5;3;22;15;6;0;22;0;1;2;
org.openmrs.reporting.export.RowPerObsDataExportReportObject;75;0;11;3;0;0;0;0;0;0;14;75;11;0;25;0;25;0;0;0;9;1;13;10;2;1;13;0;5;3;
org.openmrs.reporting.report.ReportDefinition;80;0;0;0;0;0;0;0;0;0;0;13;8;0;13;0;13;0;0;0;0;0;6;1;1;0;8;0;0;0;
org.openmrs.ConceptName;47;0;21;0;1;0;0;0;0;0;22;93;14;0;60;0;60;0;0;0;14;0;23;15;1;0;28;0;8;3;
org.openmrs.validator.ConceptDrugValidator;3;0;1;0;0;0;0;0;0;0;1;5;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;1;0;1;
org.openmrs.util.databasechange.BooleanConceptChangeSet;5;8;12;0;4;0;0;0;0;12;28;103;5;0;10;5;5;0;0;0;1;0;12;12;2;0;18;9;6;3;
org.openmrs.reporting.EmptyReportObject;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.handler.OpenmrsMetadataSaveHandler;48;0;2;0;0;0;0;0;0;0;2;4;0;0;1;0;1;0;0;0;1;0;3;1;0;0;3;0;0;1;
org.openmrs.propertyeditor.WorkflowCollectionEditor;66;1;8;0;5;0;0;0;0;1;14;36;2;0;4;0;4;0;0;0;1;0;1;0;0;0;12;0;2;4;
org.openmrs.validator.PatientIdentifierValidator;62;2;14;0;0;0;0;0;0;2;16;44;1;0;7;1;6;5;0;0;7;0;6;3;0;0;18;10;1;3;
org.openmrs.api.db.hibernate.search.LuceneQuery;8;1;9;0;3;0;0;0;0;1;13;57;3;0;24;2;16;2;1;0;11;0;19;19;3;2;19;1;3;2;
org.openmrs.ConceptProposal;87;0;1;0;0;0;0;0;0;0;1;34;15;0;32;0;32;0;0;0;4;0;11;5;0;0;4;0;0;1;
org.openmrs.notification.Note;60;0;0;0;0;0;0;0;0;0;0;18;9;0;19;0;19;0;0;0;1;0;8;6;0;0;9;0;0;0;
org.openmrs.util.Format;6;0;3;0;0;0;0;0;0;0;3;18;1;0;9;0;9;9;0;0;0;2;10;8;0;0;9;0;1;2;
org.openmrs.report.RenderingException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;3;0;0;0;
org.openmrs.xml.OpenmrsReferenceLogic;1;0;1;0;0;0;0;0;0;0;1;4;2;0;1;0;1;0;0;0;0;0;1;1;0;0;3;0;0;1;
org.openmrs.PatientIdentifier;59;1;7;0;1;0;0;0;0;3;11;40;8;0;20;0;20;0;0;0;2;0;10;3;0;0;5;0;2;2;
org.openmrs.api.db.hibernate.HibernateContextDAO;50;9;26;0;3;0;1;0;0;8;38;132;3;0;18;3;15;0;0;0;3;0;8;6;1;0;32;4;9;3;
org.openmrs.api.impl.EncounterServiceImpl;107;1;51;1;13;0;0;0;0;1;66;213;1;0;69;2;67;0;0;0;21;16;81;37;12;0;41;18;14;4;
org.openmrs.util.databasechange.GenerateUuid;2;2;4;0;2;0;1;0;0;2;9;33;7;0;8;0;8;0;0;0;3;0;3;3;0;0;17;3;1;2;
org.openmrs.util.Reflect;5;1;9;1;1;0;0;0;0;1;12;31;1;0;10;0;10;3;0;0;0;0;10;10;2;0;9;2;3;3;
org.openmrs.module.UpdateFileParser;1;2;7;1;0;0;0;0;0;2;10;37;5;0;8;2;6;2;1;0;5;0;1;1;0;0;13;3;1;5;
org.openmrs.util.ProviderByPersonNameComparator;48;0;3;0;0;0;0;0;0;0;3;7;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;1;3;
org.openmrs.activelist.ActiveListItem;88;0;0;0;0;0;0;0;0;0;0;25;9;0;23;0;18;0;0;0;1;0;14;6;0;0;6;0;0;0;
org.openmrs.util.UserByNameComparator;47;0;2;0;0;0;0;0;0;0;2;5;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;1;2;
org.openmrs.order.DrugSuggestion;0;0;0;0;0;0;0;0;0;0;0;10;5;0;10;0;10;0;0;0;5;0;0;0;0;0;0;0;0;0;
org.openmrs.report.RowPerProgramEnrollmentDataSetProvider;72;0;2;0;0;0;0;0;0;0;2;9;1;0;3;0;3;0;0;0;0;0;4;0;0;0;8;0;1;2;
org.openmrs.propertyeditor.ConceptNumericEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.validator.FieldTypeValidator;3;0;3;0;0;0;0;0;0;0;3;7;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;0;1;3;
org.openmrs.reporting.DrugOrderPatientFilter;73;0;11;0;1;0;0;0;0;0;12;40;6;0;14;1;13;0;0;0;0;0;7;2;0;0;18;0;2;4;
org.openmrs.api.context.Context;95;9;40;0;6;0;0;0;0;9;55;255;8;0;95;5;89;91;1;0;15;1;30;24;5;0;72;7;6;3;
org.openmrs.xml.OpenmrsLabelLogic;3;0;11;0;1;0;0;0;0;0;12;24;1;0;2;1;1;0;0;0;1;0;4;4;0;0;6;0;2;5;
org.openmrs.ProgramWorkflowState;66;0;0;0;0;0;0;0;0;0;0;14;6;0;15;0;15;0;0;0;0;0;7;5;0;0;1;0;0;0;
org.openmrs.propertyeditor.ReportSchemaXmlEditor;0;1;2;0;0;0;0;0;0;1;3;9;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;2;
org.openmrs.util.ConceptMapTypeComparator;3;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;0;0;0;0;3;0;0;0;2;0;0;0;
org.openmrs.api.db.hibernate.HibernateSerializedObjectDAO;11;2;22;0;4;0;0;0;0;2;28;100;4;0;22;2;20;1;0;0;4;4;21;15;11;0;20;4;3;2;
org.openmrs.reporting.PatientCharacteristicFilter;72;0;18;0;0;0;0;0;0;0;18;75;8;0;24;1;23;0;0;0;2;0;11;9;0;0;7;0;4;2;
org.openmrs.validator.ValidateUtil;4;0;4;0;2;0;0;0;0;0;6;15;0;0;4;0;4;3;0;0;1;0;6;6;1;0;12;1;2;3;
org.openmrs.propertyeditor.ProgramWorkflowStateEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.validator.FormValidator;3;0;3;0;0;0;0;0;0;0;3;9;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;1;2;
org.openmrs.api.db.hibernate.search.CriteriaQuery;4;0;2;0;0;0;0;0;0;0;2;16;1;0;6;0;6;0;0;0;0;0;5;5;1;0;6;0;0;1;
org.openmrs.Field;52;0;3;0;0;0;0;0;0;0;3;27;9;0;25;0;25;0;0;0;3;0;10;6;2;0;2;0;0;1;
org.openmrs.api.EventListeners;1;0;6;0;2;0;0;0;0;0;8;16;2;0;4;0;4;0;0;0;0;1;1;1;1;0;3;0;3;3;
org.openmrs.util.CycleException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;
org.openmrs.order.OrderUtil;87;0;6;0;0;0;1;0;0;0;7;15;1;0;2;0;2;2;0;0;0;0;4;0;0;0;5;0;1;3;
org.openmrs.reporting.LocationPatientFilter;72;0;1;0;0;0;0;0;0;0;1;16;2;0;9;0;9;0;0;0;0;0;3;0;0;0;6;0;0;1;
org.openmrs.reporting.ProgramStatePatientFilter;79;1;20;1;3;0;0;0;0;1;25;79;8;0;23;2;21;0;0;0;0;0;9;7;1;0;17;0;6;5;
org.openmrs.api.db.hibernate.HibernateFormDAO;68;0;23;0;2;0;0;0;0;0;25;121;2;0;42;1;41;0;0;0;15;4;53;34;20;0;27;2;3;2;
org.openmrs.api.handler.ExistingOrNewVisitAssignmentHandler;91;0;8;0;1;0;0;0;0;0;9;32;1;0;7;2;5;2;0;0;2;0;5;2;1;0;20;1;1;5;
org.openmrs.api.context.UserContext;52;1;32;0;1;0;0;0;0;1;34;94;8;0;21;3;18;0;0;0;6;0;5;2;0;0;17;4;3;5;
org.openmrs.module.ModuleFileParser;20;13;55;4;2;0;12;0;0;14;87;236;3;0;19;13;4;0;1;0;19;0;20;19;0;0;38;16;12;11;
org.openmrs.activelist.Allergy;61;0;0;0;0;0;0;0;0;0;0;17;4;0;13;0;13;0;0;0;2;0;11;2;0;0;4;0;0;0;
org.openmrs.reporting.AbstractPatientDataProducer;47;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;5;0;8;5;0;0;2;0;0;0;
org.openmrs.module.Module;16;3;17;0;4;0;0;0;0;10;31;145;33;0;83;1;82;0;0;0;25;1;21;19;13;0;16;10;4;4;
org.openmrs.logic.op.AsOf;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.api.impl.SerializationServiceImpl;5;3;8;0;1;0;0;0;0;3;12;29;2;0;7;0;7;1;0;0;1;0;7;7;6;0;15;4;2;2;
org.openmrs.api.db.hibernate.DbSession;11;0;0;0;0;0;0;0;0;0;0;79;1;0;79;1;76;0;0;0;28;2;69;69;0;0;22;0;0;0;
org.openmrs.api.db.hibernate.search.bridge.LocaleFieldBridge;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;2;0;0;0;
org.openmrs.obs.handler.ImageHandler;87;3;4;0;1;0;0;0;0;3;8;25;2;0;3;0;3;0;0;0;1;0;2;0;0;0;14;4;1;3;
org.openmrs.api.handler.PatientDataVoidHandler;59;0;2;0;1;0;0;0;0;0;3;5;0;0;1;0;1;0;0;0;1;0;3;1;0;0;10;0;1;3;
org.openmrs.api.impl.UserServiceImpl;50;4;29;0;8;1;0;0;0;2;40;152;3;0;56;2;54;0;0;0;35;10;41;9;6;0;29;15;7;4;
org.openmrs.scheduler.tasks.AlertReminderTask;1;2;3;0;2;0;0;0;0;2;7;15;1;0;3;2;1;0;0;0;0;0;2;2;2;0;10;0;1;4;
org.openmrs.patient.impl.LuhnIdentifierValidator;0;0;1;1;0;0;0;0;0;0;2;12;2;0;4;0;3;0;0;0;2;0;0;0;0;0;1;0;1;2;
org.openmrs.scheduler.tasks.GenerateDataExportTask;74;1;4;0;1;0;0;0;0;1;6;20;3;0;4;0;4;0;0;0;0;0;2;0;0;0;11;1;1;4;
org.openmrs.scheduler.SchedulerUtil;52;5;8;0;1;0;0;0;0;3;12;45;1;0;5;0;5;5;0;0;0;0;4;3;0;0;16;0;2;3;
